casenum,cohort,female,minority,ab39m,ab39t,ab39u,ab39w,ab39x,ga33a,ga33h,ga33i,ga33k,ga33l,math_g7,math_g10,math_g12,op_know,op_know2,siok,siok2
1244,2,0,0,1,1,1,1,1,1,1,1,1,0,57.02,71.28,76.52,1,1,0.33,0
3281,2,0,0,0,0,0,0,0,9999,9999,9999,9999,9999,52.86,9999,9999,1,1,1,1
4154,2,0,0,1,1,0,1,0,0,0,0,0,0,48.13,9999,9999,1,1,1,1
3742,2,0,0,1,0,0,0,1,1,0,0,0,0,56.01,9999,9999,1,1,1,1
1428,2,1,0,1,1,1,0,0,0,0,1,1,0,47.94,59.84,9999,9999,9999,9999,9999
4611,2,0,0,0,0,1,0,0,9999,9999,9999,9999,9999,38.99,9999,9999,9999,9999,9999,9999
5433,2,1,9999,1,1,1,1,1,1,1,1,1,1,45.63,55.21,9999,0,0,0.22,0
1871,2,1,0,0,0,0,1,0,0,0,9999,0,0,46.8,39.57,9999,9999,9999,9999,9999
4547,2,0,0,1,1,0,0,0,1,1,1,1,1,47.86,9999,9999,9999,9999,9999,9999
1757,2,0,1,0,1,0,0,0,0,0,0,0,0,45.25,33.38,9999,1,1,1,1
4084,2,0,0,1,1,1,1,1,0,0,0,0,0,35.36,35.23,9999,9999,9999,9999,9999
4330,2,0,0,1,1,1,1,1,1,1,1,1,1,55.03,64.79,9999,1,1,1,1
4751,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,52.18,9999,9999,9999,9999,9999,9999
3343,2,0,1,0,1,9999,0,0,9999,9999,9999,9999,9999,40.91,9999,9999,9999,9999,9999,9999
6306,2,1,1,1,0,0,0,0,1,0,0,0,0,36.45,47.51,9999,9999,9999,9999,9999
2174,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,46.66,9999,9999,1,1,1,1
2126,2,1,0,1,0,0,0,0,0,1,1,0,0,51.74,68.26,9999,1,1,1,1
4753,2,1,1,1,1,0,0,1,0,0,0,0,0,52.66,63.13,9999,1,1,1,1
6106,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,44.93,9999,9999,9999,9999,9999,9999
6002,2,0,0,1,1,0,0,0,1,1,1,1,1,59.84,73.57,9999,1,1,1,1
1522,2,0,0,1,1,1,1,1,1,1,1,1,1,44.45,75.15,66.44,1,1,1,1
3923,2,0,0,1,1,1,1,1,1,1,1,1,1,60.4,69.93,9999,0.33,0,0.78,0
4235,2,1,1,1,0,0,1,0,1,1,1,1,1,57,64.66,9999,1,1,1,1
1945,2,0,1,1,1,0,1,0,9999,9999,9999,9999,9999,44.06,9999,41.85,0.5,0,0.88,0
2627,2,1,0,1,1,1,1,1,0,0,0,0,0,38.58,50.61,9999,0,0,0,0
4269,2,0,0,0,0,0,0,0,0,0,0,0,0,47.72,67.45,9999,1,1,1,1
3908,2,0,0,1,1,1,0,1,0,1,0,1,0,52.8,38.88,9999,1,1,1,1
6424,2,0,1,0,0,0,0,0,0,1,1,0,0,51.84,57.65,9999,9999,9999,9999,9999
1094,2,1,0,1,0,0,1,0,0,1,1,0,0,40.05,43.3,9999,9999,9999,9999,9999
2162,2,0,0,0,0,0,1,0,1,1,1,1,1,57.75,62.96,9999,1,1,1,1
1806,2,0,0,0,0,0,1,0,0,0,0,0,0,60.8,9999,9999,1,1,0.67,0
2775,2,0,1,1,9999,9999,1,0,1,1,0,1,1,42.52,53.39,50.53,0.5,0,0.88,0
1150,2,1,0,1,1,0,0,0,1,1,1,1,1,52.6,56.18,9999,1,1,1,1
2280,2,0,0,1,1,1,1,1,1,1,1,1,1,59.39,74.31,9999,9999,9999,9999,9999
5848,2,0,0,1,0,0,0,0,1,0,0,0,0,53.63,75.6,76.26,1,1,1,1
3076,2,1,0,1,1,1,1,1,1,1,1,1,0,56.83,67.96,9999,1,1,1,1
4577,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,51.93,9999,9999,9999,9999,9999,9999
3825,2,1,1,0,1,0,1,1,1,0,0,0,0,41.23,43.7,9999,9999,9999,9999,9999
4186,2,1,0,1,1,1,0,1,0,1,1,0,1,52.14,53.37,9999,1,1,1,1
6714,2,1,0,1,1,9999,0,1,9999,9999,9999,9999,9999,44.94,9999,56.1,0.5,0,0.88,0
6538,2,0,1,0,1,1,1,1,1,0,0,0,0,50.17,49.92,9999,0.67,0,0.22,0
3906,2,0,1,0,0,0,0,1,1,0,0,0,0,42.88,9999,9999,0,0,0,0
5627,2,0,1,1,1,1,0,0,9999,9999,9999,9999,9999,40.94,9999,9999,9999,9999,9999,9999
6810,2,0,0,1,0,1,0,0,1,0,1,1,1,40.48,54.75,9999,0,0,0,0
4136,2,1,9999,1,0,1,0,1,9999,9999,9999,9999,9999,50.84,9999,9999,9999,9999,9999,9999
4014,2,0,0,1,0,0,0,0,0,0,0,0,0,59.94,70.76,9999,0.67,0,0.67,0
4202,2,1,0,1,0,0,0,0,1,1,1,0,0,53.04,69.88,9999,0.33,0,0.44,0
5638,2,1,1,0,0,0,0,0,0,1,1,1,0,57.85,64.55,9999,1,1,1,1
5776,2,1,0,0,0,1,0,0,0,0,0,0,0,35.42,38.65,9999,1,1,1,1
3272,2,1,1,0,0,1,1,1,1,1,1,1,1,54.91,60.06,9999,9999,9999,9999,9999
5181,2,1,0,1,0,0,0,0,0,0,1,0,0,9999,69.24,9999,1,1,1,1
4201,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,38.27,9999,9999,9999,9999,9999,9999
3976,2,1,0,1,0,1,0,0,0,1,1,1,1,49.78,53,9999,0.33,0,0.78,0
2614,2,0,1,1,1,1,0,0,1,0,0,0,0,43.74,57.31,9999,1,1,1,1
5591,2,1,1,1,9999,1,9999,0,1,1,1,1,0,34.61,59.51,9999,1,1,1,1
5065,2,0,0,0,1,1,0,1,1,1,1,1,1,72.87,90.66,94.27,1,1,0.67,0
4291,2,0,0,1,1,1,1,0,1,0,1,0,0,58.22,63.45,69.89,0.67,0,0.78,0
5405,2,1,0,1,0,1,0,0,0,0,0,0,0,46.77,54.76,62.25,0.33,0,0.56,0
3093,2,0,0,1,0,0,0,0,0,0,0,0,0,51.71,55.79,66.35,0.33,0,0.56,0
2401,2,1,0,1,0,0,1,1,0,1,0,0,0,43.31,9999,64.55,1,1,0.75,0
5099,2,1,0,0,0,1,0,1,0,0,0,0,0,46.77,52.99,9999,9999,9999,9999,9999
4896,2,1,0,1,1,1,0,0,1,1,1,1,1,56.93,50.82,51.01,0.33,0,0.44,0
5722,2,0,0,1,1,1,1,1,1,0,0,1,0,59.6,9999,64.46,0.67,0,0.56,0
3793,2,0,0,1,1,1,1,1,1,0,0,1,1,61.24,79.78,84.71,0.5,0,0.62,0
2094,2,0,0,1,1,0,1,0,0,9999,9999,9999,9999,43.69,9999,66.98,1,1,0.14,0
5976,2,1,0,1,0,9999,9999,0,1,0,1,0,0,56.69,53.77,61.47,1,1,1,1
1193,2,0,0,1,0,1,1,0,1,0,1,1,0,55.71,62.52,9999,9999,9999,9999,9999
1695,2,0,0,1,0,1,0,1,0,0,0,0,0,51.04,46.43,54.72,0.33,0,0.11,0
3727,2,1,0,0,0,1,0,1,9999,9999,9999,9999,9999,43.01,9999,9999,9999,9999,9999,9999
2693,2,1,0,1,0,0,0,0,0,1,0,1,1,44.92,53.99,64.8,0.33,0,0.56,0
4354,2,1,0,1,1,1,1,1,0,0,1,0,0,61.05,75.55,9999,1,1,1,1
6383,2,1,0,1,0,0,0,0,0,1,0,0,1,44.37,9999,9999,1,1,0.88,0
1087,2,1,0,0,1,0,0,0,0,0,0,0,0,58.57,56.38,60.11,1,1,1,1
6613,2,0,0,1,1,1,1,1,1,1,1,1,1,60.75,70.19,9999,1,1,1,1
6925,2,0,0,0,0,0,0,0,0,0,0,0,0,60.97,63.16,9999,0,0,0.62,0
4015,2,1,0,1,0,0,0,0,1,0,0,0,0,64.17,72.96,78.08,0.67,0,0.78,0
1879,2,1,0,0,0,0,0,0,0,0,0,0,0,58.32,73.36,9999,9999,9999,9999,9999
6676,2,1,0,1,0,0,0,0,0,1,1,0,0,57.81,9999,66.03,0.33,0,0.56,0
2337,2,0,0,1,1,1,1,1,0,1,0,0,0,59.89,62.85,75.05,0.67,0,0.33,0
5665,2,1,0,1,1,0,1,0,1,1,1,1,1,54.32,69.1,65.36,0.67,0,0.78,0
6593,2,1,0,1,0,1,1,1,0,0,1,1,0,47.45,54.06,9999,0.67,0,0.56,0
5393,2,1,0,0,9999,1,0,0,1,0,1,1,1,66.26,68.84,74.71,0.67,0,0.89,0
1671,2,1,0,1,0,0,1,1,1,1,1,0,0,64.53,74.04,78.08,0.67,0,0.56,0
4876,2,1,0,1,0,0,0,0,0,0,0,0,0,65.59,75.87,9999,0.67,0,0.44,0
2296,2,0,0,1,0,0,0,1,1,1,1,1,1,63.06,64.58,74.03,0.67,0,0.89,0
3748,2,0,0,1,9999,0,0,1,0,0,0,0,0,45.16,39.83,67.66,1,1,0.78,0
5742,2,1,0,1,0,0,0,0,0,0,0,0,0,48.29,64.44,9999,0.67,0,0.89,0
4331,2,0,0,0,0,1,1,1,9999,9999,9999,9999,9999,52.91,9999,9999,9999,9999,9999,9999
6591,2,1,0,1,1,0,0,1,0,1,0,0,0,49.1,57.49,9999,9999,9999,9999,9999
2663,2,0,0,1,1,1,1,1,0,0,0,0,0,39.67,31.96,9999,9999,9999,9999,9999
5855,2,0,0,1,0,1,0,0,0,0,0,0,0,58.64,62.77,57.48,0.67,0,0.89,0
3184,2,1,0,1,1,1,1,1,0,1,1,1,0,57.61,66.86,66.37,1,1,0.44,0
2306,2,0,0,0,0,0,0,0,1,1,1,1,1,53.91,69.18,9999,0.33,0,0.67,0
4799,2,1,0,0,0,0,0,0,0,0,1,0,0,50.35,52.04,9999,1,1,1,1
4423,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,45.92,9999,9999,9999,9999,9999,9999
4539,2,0,0,1,1,1,1,1,1,1,1,1,1,60.52,82.84,91.53,0.67,0,0.89,0
1146,2,0,0,0,0,0,0,0,1,0,0,0,0,62.61,9999,85.13,0.67,0,0.44,0
5726,2,1,0,1,0,1,0,0,0,1,0,0,0,48.3,50.6,54.5,0,0,0.11,0
6285,2,0,0,1,1,1,1,1,1,1,1,1,1,62.17,75.26,83.14,0.67,0,0.67,0
6101,2,0,1,1,0,1,0,1,1,1,1,1,1,56.82,70.2,64.15,0.33,0,0.22,0
5483,2,0,0,0,0,0,0,0,0,1,1,1,1,54.15,60.94,71.8,1,1,1,1
1663,2,0,0,1,0,0,0,0,0,0,0,0,0,53.1,46.61,9999,1,1,1,1
2340,2,0,0,1,1,0,0,1,9999,9999,9999,9999,9999,46.56,44.94,9999,9999,9999,9999,9999
3940,2,1,0,1,0,1,0,0,1,1,0,1,0,54.96,66.51,74.96,1,1,0.78,0
5045,2,1,0,1,0,0,1,1,1,0,1,0,0,55.35,65.67,64.43,1,1,1,1
4204,2,1,0,1,1,1,1,1,1,1,1,1,1,56.79,69.27,74.36,0.67,0,0.78,0
1456,2,0,0,0,0,0,0,0,9999,9999,9999,9999,9999,58.26,9999,9999,9999,9999,9999,9999
1745,2,0,0,0,0,1,0,0,0,0,0,0,0,55.14,59.65,52.8,9999,9999,0.33,0
4838,2,0,0,0,0,0,0,0,0,0,0,0,0,56.57,41.72,53.24,0,0,0.56,0
2008,2,1,0,1,1,1,1,1,1,1,1,1,1,60.19,80.82,85.2,1,1,0.67,0
4619,2,1,0,1,1,1,0,0,0,0,0,0,0,51.21,61.5,9999,9999,9999,9999,9999
3966,2,1,0,1,0,1,0,1,0,0,0,0,0,68.71,72.19,80.69,0.33,0,0.67,0
5220,2,0,0,1,0,0,0,0,0,0,0,1,0,66.24,78.38,83.03,1,1,0.78,0
3462,2,0,0,0,0,0,0,0,0,0,0,0,0,61.15,9999,78.72,0,0,0.62,0
3229,2,1,0,1,1,0,1,1,0,1,0,0,0,61.11,53.7,9999,9999,9999,9999,9999
2940,2,1,0,1,0,0,0,1,9999,9999,9999,9999,9999,56.44,66.71,59.91,0.67,0,0.89,0
5332,2,1,0,1,0,0,0,1,1,0,0,0,0,54.1,60.1,66.61,0.33,0,0.78,0
1626,2,0,1,1,1,1,1,1,1,1,1,1,1,56.18,72.83,57.22,0.67,0,0.67,0
4920,2,1,0,0,0,0,0,0,0,0,0,0,0,41.7,62.89,61.86,0,0,0,0
1776,2,0,0,0,0,1,1,0,0,0,0,0,0,36.06,32.43,9999,1,1,1,1
6785,2,1,0,1,0,0,0,0,1,0,0,0,0,58.89,73.52,77.37,0.67,0,0.89,0
1861,2,1,0,1,0,0,0,0,1,1,1,1,1,61.68,77.13,77.23,0.67,0,0.89,0
4087,2,0,0,0,0,0,0,0,1,0,0,0,0,63.16,64.25,72.41,0.67,0,0.67,0
2795,2,1,0,1,0,0,0,0,1,0,0,0,1,61.73,69.61,73.92,1,1,1,1
2498,2,0,0,0,0,0,0,0,0,0,0,0,0,39.58,57.34,55.37,0.33,0,0.67,0
3015,2,1,1,0,0,0,0,0,0,0,0,0,0,46.55,57.19,62.15,0.33,0,0.22,0
5066,2,0,0,0,0,0,1,0,0,0,0,0,0,28.93,34.67,35.81,0.33,0,0.78,0
3936,2,0,0,0,1,0,0,1,9999,9999,9999,9999,9999,39.85,9999,9999,1,1,1,1
6095,2,0,0,1,0,0,0,1,1,1,1,1,1,48.09,65.3,68.11,1,1,1,1
1245,2,0,0,1,0,1,0,1,1,1,0,0,0,34.79,51.64,56.88,0.33,0,0.44,0
6776,2,0,0,1,0,0,0,0,1,1,0,0,0,62.12,73.06,80.27,0.67,0,0.56,0
2185,2,0,0,1,0,1,0,0,1,0,0,0,0,60.97,75.13,9999,9999,9999,9999,9999
2853,2,1,0,0,0,0,0,0,1,0,0,0,0,64.12,78.73,84.9,0.67,0,0.78,0
4790,2,1,0,0,0,0,0,0,1,1,1,1,1,46.94,61.63,64.35,1,1,1,1
2118,2,0,0,1,0,0,0,0,0,0,0,0,0,62.14,71.82,9999,9999,9999,9999,9999
5572,2,0,0,1,0,1,0,0,1,1,1,1,1,53.9,70.33,74.92,1,1,1,1
2836,2,0,0,1,1,0,0,0,0,0,1,0,0,35.4,36.22,9999,1,1,1,1
2272,2,1,0,1,0,1,0,0,0,0,1,0,0,52.76,70.11,66.05,0.5,0,0.25,0
1754,2,1,0,1,0,0,0,0,0,0,0,0,0,61.08,71.14,74.53,0.33,0,0.11,0
3070,2,0,1,1,1,1,1,1,1,0,1,1,1,45.04,61.18,61.44,1,1,0.62,0
3131,2,1,0,1,0,0,0,1,1,0,0,0,1,60.02,74.76,82.72,1,1,0.78,0
6074,2,0,0,1,0,1,0,0,1,0,0,1,1,61.11,71.44,77.7,1,1,1,1
2261,2,0,0,0,0,1,0,0,1,1,1,1,1,69.38,82.52,83.98,1,1,0.43,0
2691,2,0,0,1,0,0,0,0,9999,9999,9999,9999,9999,42.19,60.35,50.98,1,1,0.29,0
1183,2,1,0,1,1,0,1,1,1,0,0,1,1,37.06,51.52,51.06,1,1,1,1
3237,2,1,0,0,0,0,0,0,0,0,0,0,0,63.09,71.06,73.37,0.33,0,0.44,0
2052,2,0,0,1,0,1,0,0,0,0,0,0,0,61.81,84.55,86.44,9999,9999,0.67,0
5680,2,1,1,1,1,1,0,1,1,1,0,1,1,53.58,66.6,69.78,1,1,1,1
5718,2,0,0,1,0,1,0,0,1,0,1,0,0,58.82,65.56,75.52,1,1,1,1
3092,2,1,0,0,0,0,0,1,1,0,1,0,1,54.76,67.58,68.81,0.67,0,0.78,0
5560,2,0,0,0,0,0,0,0,0,0,0,0,0,41.23,51.14,53.44,0.33,0,0.78,0
1549,2,0,0,1,0,0,1,0,1,0,1,1,1,58.28,72.85,75.28,1,1,1,1
2672,2,1,0,0,0,0,0,0,0,0,0,0,0,45,64.18,64.75,1,1,0.33,0
3970,2,1,0,1,0,0,0,0,0,0,0,0,0,48.02,54.3,54.45,0,0,0,0
1219,2,1,0,1,1,1,1,1,1,0,1,1,0,47.91,68.26,72.38,9999,9999,9999,9999
5231,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,45.62,60.18,56.29,0,0,0.67,0
6139,2,1,0,0,1,1,1,1,0,1,1,1,1,41.83,63.71,9999,1,1,1,1
3276,2,0,0,0,0,1,0,0,0,0,0,0,0,43.87,46.87,9999,0.33,0,0.78,0
3129,2,0,0,1,1,1,1,1,0,0,1,0,0,72.59,84.58,9999,1,1,1,1
3323,2,1,0,1,1,1,0,0,1,0,9999,0,1,47.37,63.01,64.5,1,1,1,1
2797,2,1,0,1,0,1,1,1,1,1,1,1,1,71.14,78.64,85.22,1,1,0.67,0
1498,2,0,1,1,0,1,1,1,1,1,1,1,1,50.08,61.97,61.43,1,1,0.78,0
3306,2,0,0,1,1,1,1,0,0,0,0,0,0,50.22,65.65,62.03,0.33,0,0.11,0
6352,2,1,0,1,0,0,0,1,0,0,0,0,0,52.14,65.82,68.88,0.33,0,0.78,0
5226,2,0,0,1,1,1,1,1,1,1,1,1,1,44.55,63.95,9999,1,1,0.56,0
6889,2,0,0,0,1,0,0,0,0,0,0,0,0,52.3,51.29,9999,1,1,1,1
3033,2,1,0,1,1,1,1,0,1,1,1,1,1,49.11,55.05,62.22,1,1,0.78,0
5829,2,0,0,0,0,1,0,0,0,0,1,0,0,62.46,81.39,94.37,0.67,0,0.22,0
4481,2,1,1,0,1,1,1,0,1,1,1,1,1,58.91,71.12,83.05,1,1,1,1
5813,2,0,0,0,0,0,0,0,0,0,0,0,0,61.95,75.95,80.74,1,1,1,1
3336,2,1,0,1,1,1,0,0,9999,9999,9999,9999,9999,50.65,9999,9999,1,1,1,1
6704,2,0,0,1,0,1,0,0,9999,9999,9999,9999,9999,55.14,9999,9999,1,1,1,1
4406,2,0,0,1,0,0,0,1,0,0,0,0,0,52.13,64.06,9999,0.33,0,0.11,0
4666,2,0,0,0,0,0,0,0,1,1,1,1,1,48.66,69.32,9999,0.5,0,0.88,0
2935,2,0,0,1,0,0,0,0,1,0,1,0,1,63.28,74.99,78.7,1,1,0.89,0
6709,2,1,0,1,9999,0,1,0,1,1,0,0,1,65.76,81.87,88.1,1,1,0.89,0
1017,2,0,0,1,1,1,1,1,1,1,1,1,1,71.57,91.12,89.64,1,1,1,1
3781,2,0,0,1,1,1,0,0,0,1,1,1,1,51.56,62.61,66.58,0.33,0,0.78,0
4535,2,1,0,0,0,0,0,0,1,0,0,0,0,56.99,71.7,70.46,0.33,0,0.11,0
1777,2,0,0,1,9999,1,0,1,0,0,1,0,0,40.71,40.01,57.97,1,1,1,1
2436,2,1,0,0,1,0,0,0,0,0,0,0,0,43.76,58.78,60.59,0.33,0,0.56,0
6571,2,0,0,0,0,1,0,0,1,1,1,1,1,37.05,42.02,47.22,1,1,0.67,0
4357,2,0,0,1,1,1,1,0,0,1,1,0,0,62.27,75.37,65.78,1,1,0.71,0
3764,2,0,0,0,0,0,0,0,0,0,0,0,0,60.42,9999,64.64,0.33,0,0.11,0
1799,2,1,0,1,0,0,0,0,0,0,0,0,0,53.11,67.32,58.72,0.33,0,0.11,0
5468,2,1,0,1,0,0,1,0,1,0,0,1,1,58.83,68.64,72.94,1,1,1,1
6600,2,1,0,0,0,0,1,0,0,0,0,0,0,42.24,54.11,56.26,0,0,0,0
6343,2,1,0,0,0,0,0,0,1,0,1,1,1,51.28,67.54,69.06,0.67,0,0.67,0
3541,2,1,0,0,0,0,0,0,0,0,0,0,0,45.18,56.85,56.91,1,1,0.71,0
4793,2,0,0,0,0,0,0,0,1,1,1,1,1,49.72,61.64,9999,0.33,0,0.67,0
4648,2,0,0,1,1,1,1,1,1,1,1,0,1,56.41,76.21,71.56,1,1,1,1
3956,2,1,0,0,0,0,0,0,1,0,0,0,0,41.99,65.65,66.2,1,1,0.86,0
6737,2,1,0,0,9999,0,0,0,9999,9999,9999,9999,9999,37.39,9999,9999,1,1,1,1
6943,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,52.66,64.27,63.01,0.33,0,0.78,0
4216,2,1,0,1,0,0,1,0,0,0,0,1,0,40.47,48.47,45.26,0,0,0,0
5765,2,0,0,0,0,0,0,0,0,0,0,0,0,66.68,75.99,77.81,1,1,0.86,0
2746,2,1,0,0,0,0,0,0,1,0,0,0,0,46.87,47.8,43.66,0.5,0,0.25,0
1690,2,0,0,0,0,0,0,0,1,1,1,0,0,58.08,63.16,63.18,0.33,0,0.44,0
4302,2,1,1,0,0,0,0,0,9999,9999,9999,9999,9999,50.53,50.88,9999,1,1,1,1
3106,2,0,1,1,1,0,1,0,1,0,1,1,0,57.41,77.17,9999,9999,9999,9999,9999
2599,2,1,0,1,0,0,0,0,1,1,1,1,1,58.34,78.63,75.07,1,1,1,1
6045,2,0,0,1,0,1,1,1,1,0,0,0,0,59.15,78.12,9999,1,1,0.44,0
3695,2,0,0,1,0,0,0,1,9999,9999,9999,9999,9999,53.79,58.97,47.11,1,1,0.57,0
3493,2,0,0,1,0,0,1,1,1,0,1,1,1,54.25,75.73,77.97,1,1,0.89,0
2098,2,1,0,0,1,1,1,1,0,0,0,0,0,34.86,83.51,77.72,0.67,0,0.56,0
6141,2,0,1,1,0,0,0,0,0,0,1,1,1,43.58,9999,9999,9999,9999,9999,9999
2539,2,0,0,1,0,0,0,1,1,1,1,1,1,44,68.55,9999,1,1,1,1
6088,2,1,0,0,0,0,0,0,0,0,0,0,0,56.12,72.44,9999,1,1,1,1
1208,2,0,0,0,0,0,0,0,0,0,0,0,0,53.5,64.46,9999,1,1,0.71,0
3911,2,1,0,1,0,0,0,0,0,0,0,0,0,52.53,55.98,44.14,0.67,0,0.56,0
2111,2,1,0,1,0,0,0,0,1,0,0,0,0,40.74,51.02,48.76,1,1,0.57,0
5775,2,0,0,0,0,1,1,1,1,1,1,1,1,54.15,59.71,63.07,0.33,0,0.11,0
6319,2,0,1,1,1,1,1,1,1,1,1,1,1,46.68,57.01,9999,1,1,1,1
3909,2,0,0,1,0,1,1,1,0,1,0,0,1,49.63,9999,9999,1,1,1,1
4569,2,0,0,1,1,1,0,1,9999,9999,9999,9999,9999,59.05,9999,9999,9999,9999,9999,9999
4121,2,0,0,1,0,0,0,0,0,0,0,0,0,33.3,35.07,31.09,0,0,0.75,0
6708,2,0,1,0,0,0,0,0,9999,1,0,0,0,45.9,37.15,9999,1,1,0.75,0
1346,2,0,0,1,1,1,1,1,0,0,0,1,0,62.44,74.3,9999,0.67,0,0.89,0
1158,2,1,0,1,1,1,1,1,1,1,1,1,1,60.77,80.77,9999,0.33,0,0.11,0
6529,2,1,0,1,0,0,1,1,1,0,0,0,0,45.09,58.33,9999,1,1,0.44,0
6678,2,1,0,1,0,0,0,0,1,0,0,1,0,59.18,69.57,9999,1,1,1,1
3481,2,1,0,0,0,0,0,0,0,0,0,0,1,50.21,64.37,9999,1,1,1,1
6334,2,1,0,1,1,0,1,1,0,0,0,0,0,62.7,77.9,9999,0,0,0.38,0
6296,2,0,0,1,0,1,1,1,1,1,1,1,1,42.04,65.81,9999,1,1,1,1
5371,2,0,0,0,0,0,0,0,0,0,0,0,0,37.79,9999,9999,9999,9999,9999,9999
1145,2,0,0,9999,9999,9999,9999,9999,0,0,0,0,0,31.03,38.14,9999,9999,9999,9999,9999
2625,2,0,0,0,0,0,0,0,0,0,0,0,0,49.41,65.76,9999,0.33,0,0.78,0
3421,2,0,0,1,0,0,0,0,0,0,0,0,0,45.77,44.37,9999,9999,9999,9999,9999
6365,2,1,0,1,1,1,1,1,1,0,0,0,0,59.49,74.51,9999,1,1,1,1
5101,2,0,0,9999,9999,0,0,0,0,0,1,0,0,37.04,51.12,9999,0.33,0,0.11,0
2278,2,1,0,1,1,1,1,1,1,1,1,0,0,46.46,54.86,9999,0.33,0,0.22,0
2657,2,0,0,0,0,1,0,0,0,0,0,1,0,43.73,71.01,9999,1,1,0.67,0
1587,2,1,0,1,0,1,0,0,0,0,0,0,0,52.04,54.73,9999,0,0,0,0
3074,2,1,0,1,9999,0,0,0,1,0,0,1,0,56.35,69.29,9999,0.33,0,0.78,0
4732,2,1,0,1,1,1,1,1,1,0,0,0,0,44.59,58.97,9999,0.33,0,0.67,0
5686,2,0,0,0,0,0,0,0,1,0,1,0,0,60.45,77.93,9999,0.33,0,0.11,0
2175,2,0,0,0,1,1,0,0,9999,9999,9999,9999,9999,38.25,38.25,9999,9999,9999,9999,9999
3214,2,1,0,0,0,0,0,0,0,0,0,0,0,45.23,51.77,9999,1,1,0.57,0
4008,2,1,0,0,0,1,0,0,0,1,1,0,0,39.57,46.71,43.04,1,1,1,1
3284,2,0,0,0,1,0,0,1,9999,9999,9999,9999,9999,45.56,72.84,9999,0.67,0,0.89,0
6931,2,1,0,1,1,1,1,1,1,0,1,1,1,52.05,71.13,68.19,9999,9999,0,0
5773,2,1,0,1,1,1,1,0,0,0,0,0,0,57.69,67.4,9999,0.33,0,0.67,0
1836,2,0,0,0,0,0,0,0,0,0,1,0,0,35.28,48.68,9999,0.33,0,0.33,0
3253,2,0,0,1,0,0,0,0,0,0,0,1,0,37.27,36.62,9999,9999,9999,9999,9999
6277,2,0,0,1,1,1,1,1,1,0,1,0,1,31.78,54.66,9999,9999,9999,9999,9999
2593,2,1,0,1,0,0,0,0,1,0,0,0,0,43.52,66.34,9999,0.33,0,0.78,0
3022,2,0,0,1,1,1,0,1,0,0,0,0,0,43.77,54.55,9999,9999,9999,9999,9999
5787,2,0,0,1,1,1,0,0,0,0,0,0,0,54.08,69.79,9999,1,1,0.89,0
4525,2,1,0,1,9999,1,0,0,0,0,0,0,0,37.47,53.41,9999,9999,9999,1,1
2707,2,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,60.82,57.35,9999,0.33,0,0.67,0
4401,2,0,0,0,0,9999,0,0,0,0,0,0,0,62.99,9999,9999,0,0,0.67,0
3973,2,1,0,1,1,1,1,1,1,0,0,0,1,61.6,68.82,68.08,0.67,0,0.44,0
6465,2,0,0,0,0,1,0,1,0,1,1,1,1,54.66,63.02,9999,1,1,0.43,0
6348,2,1,0,0,0,0,0,0,0,1,0,1,0,63.62,75.95,79.17,0.67,0,0.44,0
5440,2,0,0,0,0,0,0,0,0,0,0,0,0,58.64,63.81,9999,0.33,0,0.22,0
3377,2,1,0,0,1,1,1,1,1,1,1,0,1,60.75,71.56,70.32,1,1,0.89,0
2350,2,1,0,1,0,0,1,1,0,0,0,0,0,55.03,67.36,9999,0.33,0,0.33,0
3755,2,1,0,0,0,0,0,0,0,0,0,0,0,52.37,67.1,74.7,0.67,0,0.67,0
6872,2,0,0,1,1,1,1,1,0,0,0,0,0,67.85,86.45,93.64,1,1,1,1
2674,2,0,9999,0,0,0,0,0,0,0,0,0,0,53.29,53.82,9999,0.33,0,0.78,0
5871,2,0,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,46.01,52.83,47.86,0.33,0,0.11,0
4349,2,0,9999,1,1,1,9999,1,0,1,0,0,0,34.62,39.46,9999,9999,9999,9999,9999
1040,2,0,0,0,0,1,0,1,1,1,1,1,1,42.68,52.75,59.88,1,1,0.88,0
6520,2,1,0,0,9999,9999,9999,9999,1,1,1,1,1,59.37,70.93,77.65,0.67,0,0.67,0
5112,2,0,0,0,9999,0,0,1,0,0,1,0,0,44.79,52.37,9999,0.67,0,0.89,0
3026,2,1,0,1,0,1,0,1,1,1,1,1,1,60.25,81.15,81.92,0.67,0,0.89,0
3569,2,1,0,1,0,1,0,0,0,0,1,1,0,58.82,73.14,73.37,0.67,0,0.44,0
1665,2,1,0,0,0,0,0,0,1,0,1,1,0,51.09,74.69,73.7,0.67,0,0.44,0
3520,2,0,0,0,1,1,0,0,9999,9999,9999,9999,9999,41.06,9999,9999,9999,9999,9999,9999
